agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,2026-01-12T00:00:00.000Z,,1,,2002-09-07T00:00:00.000Z,False,,,,X,False,3.0,,,1.0,False,10.0,1,1970-01-01T00:00:00.000Z,1997-04-25T00:00:00.000Z,,,,False,7,False,250000,100000,2002,True,,1,0.0,,4,N,,1,0.0,,0.0,,170.0,,0.0,False,Flooding,30000.0,0.0,485484,,,20,,1,,,,False,0.0,,,False,TX,Currently Unavailable,77566,48039,48039663600,480396636003,29.0,-95.4,4933b07b-9173-4671-b0c3-74742cff76cf
False,2026-01-12T00:00:00.000Z,2.0,1,,1994-01-28T00:00:00.000Z,True,,4.0,,A10,False,,,,3.0,False,30.0,1,1983-07-01T00:00:00.000Z,1987-03-20T00:00:00.000Z,1670.0,0.0,0.0,True,1,False,60700,0,1994,False,2170.0,0,1670.0,54000.0,2,N,,0,0.0,,0.0,,,,0.0,False,,,0.0,395374,,,,,1,132440.0,,A,False,4.0,,,False,OH,Currently Unavailable,44089,39043,39043040100,390430401004,41.4,-82.3,659509dd-b35d-4b61-ac27-bb1460e80f7a
False,2026-01-12T00:00:00.000Z,,1,,2012-10-29T00:00:00.000Z,True,,7.0,10.0,A07,False,4.0,7.3,16.8,3.0,False,15.0,2,2004-01-01T00:00:00.000Z,2006-11-25T00:00:00.000Z,,,,True,1,False,0,6900,2012,False,,1,0.0,,0,U,,1,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,,0.0,345318,,,99,,1,,,A,False,0.0,,1.0,False,NJ,Currently Unavailable,08243,34009,34009020800,340090208004,39.2,-74.7,6f4f17fc-f725-4b4e-89f8-8170fe65ca6c
False,2026-01-12T00:00:00.000Z,,1,,2016-03-12T00:00:00.000Z,True,,,,A,False,,,,2.0,False,50.0,1,1941-05-05T00:00:00.000Z,2012-03-22T00:00:00.000Z,25000.0,0.0,0.0,False,1,False,25000,0,2016,False,29252.0,G,25000.0,109619.0,0,N,,,0.0,,0.0,,350.0,,0.0,False,Late winter severe storms,30000.0,0.0,470224,,,,,1,144236.0,,A,False,2.0,,8.0,False,TN,Currently Unavailable,38233,47131,47131965900,471319659002,36.2,-89.0,f0e8b818-a78b-408c-ae05-098d0cc6d182
False,2026-01-12T00:00:00.000Z,,1,9.0,2015-05-31T00:00:00.000Z,False,,-3.0,209.6,AE,False,4.0,203.7,206.7,2.0,False,,11,1978-03-01T00:00:00.000Z,2003-07-18T00:00:00.000Z,47507.09,9627.26,0.0,False,RatingEngine,False,100000,20000,2015,True,49507.0,2,47507.09,151525.0,2,N,11127.0,1,9627.26,0.0,,,335.0,,0.0,False,Spring storm,30000.0,0.0,050440,050440,JEFFERSON COUNTY *,,,1,176192.0,0.0,A,False,41.0,AE,1.0,False,AR,Currently Unavailable,71602,05069,05069002500,050690025001,34.3,-92.0,3fcdce0a-fca5-4cc7-bfea-3c92bb4b5b99
False,2026-01-12T00:00:00.000Z,0.0,1,,2024-10-10T00:00:00.000Z,False,,,,AE,False,,,,2.0,False,,11,1929-01-01T00:00:00.000Z,2021-06-25T00:00:00.000Z,111811.42,0.0,0.0,False,RatingEngine,False,250000,0,2024,True,115425.0,A,111811.42,115425.0,1,N,0.0,,0.0,0.0,0.0,FL0224,,,0.0,False,Hurricane Milton,30000.0,0.0,120062,120062,"PUNTA GORDA, CITY OF",,,1,122700.0,0.0,R,False,16.0,AE,,False,FL,Currently Unavailable,33950,12015,12015010301,120150103011,26.9,-82.1,be8d342d-e264-463d-a60a-97e823cd1bea
False,2026-01-12T00:00:00.000Z,,1,,1995-05-09T00:00:00.000Z,False,,,,A03,False,,,,2.0,False,,3,1974-11-07T00:00:00.000Z,1987-11-01T00:00:00.000Z,,,,False,1,False,250000,0,1995,False,,5,0.0,,4,N,,0,0.0,,2.0,,582.0,,0.0,False,Flooding,30000.0,0.0,225203,,,,20,1,,,A,False,,,,False,LA,Currently Unavailable,70119,22071,22071004402,220710044021,30.0,-90.1,35f7b7ab-5379-4d5d-ba6f-c777576b23ff
False,2026-01-12T00:00:00.000Z,,1,8.0,2011-08-27T00:00:00.000Z,True,,0.0,8.0,AE,False,3.0,0.0,7.7,1.0,False,15.0,1,1989-01-02T00:00:00.000Z,2009-11-28T00:00:00.000Z,11508.56,0.0,0.0,True,1,False,250000,0,2011,True,13600.0,2,11508.56,165712.0,1,N,,0,0.0,,0.0,,276.0,,0.0,False,Hurricane Irene,30000.0,0.0,370432,370432,"RIVER BEND, TOWN OF",,,1,223935.0,,R,False,3.0,AE,1.0,False,NC,Currently Unavailable,28562,37049,37049960404,370499604041,35.1,-77.1,33b9571e-a029-4e06-914f-b7162607a9f4
False,2026-01-12T00:00:00.000Z,,1,,2010-09-23T00:00:00.000Z,True,,,,X,False,7.0,,,1.0,False,60.0,11,1974-01-01T00:00:00.000Z,2000-07-15T00:00:00.000Z,1907.92,0.0,0.0,False,RatingEngine,False,250000,100000,2010,True,2908.0,2,1907.92,89243.0,4,N,,1,0.0,,,,,,0.0,False,,30000.0,0.0,370453,370453,"BOILING SPRING LAKES, CITY OF",20,,1,131239.0,,A,False,0.0,X,1.0,False,NC,Currently Unavailable,28461,37019,37019020204,370190202043,34.0,-78.1,743c397c-fe10-43b4-a38f-916cc578645f
False,2026-01-12T00:00:00.000Z,0.0,4,,2022-09-28T00:00:00.000Z,False,,1.0,9.0,X,False,,9.7,9.7,2.0,False,,15,1995-01-01T00:00:00.000Z,2016-02-27T00:00:00.000Z,220740.95,0.0,0.0,True,RatingEngine,False,1000000,0,2022,False,210326.0,F,220740.95,712870.0,1,A,,,0.0,,0.0,FL0222,,,,False,Hurricane Ian,30000.0,0.0,120067,120067,COLLIER COUNTY *,,,4,894176.0,,R,False,99.0,AE,1.0,False,FL,Currently Unavailable,34110,12021,12021010111,120210101111,26.3,-81.8,c0b4b1a6-baf3-4579-bbb3-0d030b58e595
False,2026-01-12T00:00:00.000Z,,1,,2003-09-19T00:00:00.000Z,False,,,,X,False,4.0,,,2.0,False,10.0,1,1920-01-01T00:00:00.000Z,2000-04-14T00:00:00.000Z,11518.2,0.0,0.0,False,7,False,75000,18000,2003,False,12018.0,0,11518.2,60275.0,1,N,,0,0.0,,0.0,,640.0,,0.0,False,Hurricane Isabel,30000.0,0.0,510109,,,,,1,67725.0,,A,False,1.0,,,False,VA,Currently Unavailable,22835,51139,51139030300,511390303001,38.6,-78.4,19a90fb5-36a6-43a8-a91b-b230533ca100
False,2026-01-12T00:00:00.000Z,,1,,1998-09-11T00:00:00.000Z,False,,,,X,False,,,,1.0,False,10.0,1,1976-07-01T00:00:00.000Z,1992-03-12T00:00:00.000Z,11932.32,289.62,0.0,False,1,False,136500,28200,1998,True,12432.0,0,11932.32,110124.0,4,N,789.0,0,289.62,0.0,0.0,,616.0,,0.0,False,Flooding,20000.0,0.0,480296,,,,,1,119700.0,0.0,R,False,0.0,,,False,TX,Currently Unavailable,77091,48201,48201530800,482015308003,29.8,-95.4,4a0e53cc-62fb-49d9-b7f1-9c0c0d01a832
False,2026-01-12T00:00:00.000Z,,1,,1999-09-16T00:00:00.000Z,False,3,0.0,8.0,A05,False,4.0,0.0,7.8,2.0,False,,1,1969-01-01T00:00:00.000Z,1997-07-20T00:00:00.000Z,,,,False,1,False,35000,15000,1999,False,,0,0.0,,2,N,,0,0.0,,0.0,,626.0,,0.0,False,Hurricane Floyd,20000.0,0.0,370013,,,20,20,1,,,A,False,0.0,,,False,NC,Currently Unavailable,27806,37013,37013930800,370139308001,35.3,-76.7,1cc3bdb6-ef96-4049-9354-a1dc99d2bd2c
False,2026-01-12T00:00:00.000Z,,1,,1996-09-06T00:00:00.000Z,False,,,,B,False,3.0,0.0,,1.0,False,10.0,1,1963-07-01T00:00:00.000Z,1992-09-17T00:00:00.000Z,48897.86,0.0,0.0,False,1,False,100000,25000,1996,True,49398.0,0,48897.86,114100.0,2,N,,0,0.0,,0.0,,593.0,2.0,96.0,False,Hurricane Fran,15000.0,0.0,510188,,,,,1,0.0,,A,False,-1.0,,,False,VA,Currently Unavailable,24592,51083,51083930301,510839303012,36.7,-78.9,15d58c0f-ee14-41c3-a2d3-1d27e17bb461
False,2026-01-12T00:00:00.000Z,,1,,2017-08-26T00:00:00.000Z,False,1,,,X,False,3.0,,,1.0,False,,1,2002-10-01T00:00:00.000Z,2011-06-22T00:00:00.000Z,,,,True,7,False,200000,80000,2017,True,,F,0.0,,4,N,,F,0.0,,0.0,,682.0,,0.0,False,Hurricane Harvey,30000.0,0.0,480484,480484,"CONROE, CITY OF",06,06,1,,,A,False,,X,1.0,False,TX,Currently Unavailable,77304,48339,48339693300,483396933002,30.3,-95.5,61849eb4-94f8-44b3-8f0b-1580319a55c0
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,,,,False,,,,,False,10.0,1,1492-10-12T00:00:00.000Z,2003-01-23T00:00:00.000Z,6836.94,8800.0,0.0,False,G,False,15000,0,2005,False,7037.0,,6836.94,7038.0,2,N,9695.0,,8800.0,0.0,5.0,,653.0,,0.0,False,Hurricane Katrina,,0.0,285254,,,,,1,8400.0,0.0,A,False,180.0,,,False,MS,Currently Unavailable,39520,28045,28045030300,280450303004,30.3,-89.4,f89f8190-6e0a-45d3-9328-7c8099c6fd8a
False,2026-01-12T00:00:00.000Z,4.0,1,,2011-08-27T00:00:00.000Z,False,3,-2.0,8.0,A04,False,2.0,6.4,5.7,3.0,False,,2,2003-01-01T00:00:00.000Z,2003-09-22T00:00:00.000Z,2409.79,0.0,0.0,True,2,False,250000,25000,2011,True,3410.0,1,2409.79,201561.0,4,N,,1,0.0,,0.0,,283.0,,0.0,False,Hurricane Irene,30000.0,0.0,360497,,,,,1,245806.0,,A,False,30.0,,1.0,False,NY,Currently Unavailable,11691,36081,36081099200,360810992002,40.6,-73.8,642b7255-ce58-4ae5-8b65-ea8f4a3fc43a
False,2026-01-12T00:00:00.000Z,1.0,1,,1979-10-05T00:00:00.000Z,False,,,,,False,1.0,,,2.0,False,10.0,1,1492-10-12T00:00:00.000Z,1976-12-26T00:00:00.000Z,0.0,1026.0,0.0,False,1,False,5300,5000,1979,False,,,0.0,,4,N,1226.0,,1026.0,20000.0,0.0,,,,0.0,False,,,0.0,360497,,,,97,1,,0.0,A,False,-6.0,,,False,NY,Currently Unavailable,10314,36085,36085029103,360850291031,40.6,-74.2,377b04eb-e088-477b-80ab-b199f3ed64c6
False,2026-01-12T00:00:00.000Z,1.0,1,,2011-06-15T00:00:00.000Z,False,,,,AE,False,,,,3.0,False,,1,1970-01-01T00:00:00.000Z,2004-09-10T00:00:00.000Z,2207.7,0.0,0.0,False,1,False,169000,0,2011,False,3207.0,2,2207.7,149298.0,2,U,,,0.0,,0.0,,,,0.0,False,,,0.0,170081,170081,"DES PLAINES, CITY OF",,,1,169656.0,,A,False,1.0,AE,1.0,False,IL,Currently Unavailable,60016,17031,17031806102,170318061021,42.1,-87.9,24b4511b-a033-4287-a3ae-6d68b7184eb7
False,2026-01-12T00:00:00.000Z,,1,,2013-04-19T00:00:00.000Z,True,1,,,AE,False,,,,2.0,False,50.0,1,1940-05-01T00:00:00.000Z,2011-10-07T00:00:00.000Z,20324.5,0.0,0.0,False,B,False,70000,0,2013,True,22325.0,2,20324.5,62245.0,2,N,,0,0.0,,0.0,,,,0.0,False,,30000.0,0.0,180159,,,,,1,71553.0,,R,False,23.0,,1.0,False,IN,Currently Unavailable,46240,18097,18097320301,180973203013,39.9,-86.1,d24915dd-3554-41e0-a32d-cdc5f155a51a
False,2026-01-12T00:00:00.000Z,2.0,1,,1978-01-26T00:00:00.000Z,False,,,,A22,False,,,,3.0,False,,3,1492-10-12T00:00:00.000Z,1977-07-01T00:00:00.000Z,587.6,0.0,0.0,False,,False,50000,10000,1978,False,788.0,,587.6,50000.0,1,,,,0.0,,,,,,0.0,False,,,0.0,515519,,,97,,1,0.0,,A,False,-5.0,,,False,VA,Currently Unavailable,22305,51510,,,38.8,-77.1,64d89cec-6f78-45f0-a3ac-8197134876fa
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,True,,2.0,9.2,AE,False,,9.2,11.5,1.0,False,10.0,1,1955-06-01T00:00:00.000Z,1998-04-10T00:00:00.000Z,33000.0,10000.0,0.0,False,1,False,50000,20000,2005,True,33514.0,0,33000.0,101415.0,4,N,10500.0,0,10000.0,0.0,0.0,,653.0,,0.0,False,Hurricane Katrina,30000.0,0.0,285260,,,,,1,102440.0,0.0,A,False,3.0,,,False,MS,Currently Unavailable,39567,28059,28059042900,280590429001,30.4,-88.6,eb9b5356-a96a-4ead-a001-d9e3f1a6c58b
False,2026-01-12T00:00:00.000Z,,1,,1981-06-07T00:00:00.000Z,False,,-19.0,72.0,A14,False,3.0,,52.7,1.0,False,10.0,1,1492-10-12T00:00:00.000Z,1981-02-16T00:00:00.000Z,6782.5,0.0,0.0,False,1,False,15400,4200,1981,False,6983.0,,6782.5,14500.0,4,N,,,0.0,,0.0,,,,0.0,False,,,0.0,220053,,,,,1,0.0,,R,False,2.0,,,False,LA,Currently Unavailable,,22029,22029000500,220290005001,31.4,-91.6,04cb38ac-4834-4ac7-b214-72c68116c986
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,0.0,-3.5,AE,False,,-5.3,-3.5,2.0,False,,1,1975-06-06T00:00:00.000Z,2005-08-19T00:00:00.000Z,60200.54,0.0,0.0,True,1,False,250000,0,2005,True,87215.0,0,60200.54,240120.0,4,N,,0,0.0,,0.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225199,,,,,1,240120.0,,A,False,2.0,,,False,LA,Currently Unavailable,70001,22051,22051022001,220510220013,30.0,-90.2,d248e5ef-2665-4bb3-b065-63e7c0f2429d
False,2026-01-12T00:00:00.000Z,,1,,2024-09-26T00:00:00.000Z,False,,,,AE,False,,6.0,16.7,3.0,False,,11,2008-01-01T00:00:00.000Z,2024-06-18T00:00:00.000Z,0.0,0.0,0.0,False,RatingEngine,False,250000,10000,2024,True,0.0,2,0.0,0.0,,N,0.0,2,0.0,0.0,,FL0124,,,,False,Hurricane Helene,30000.0,0.0,120259,,"TARPON SPRINGS, CITY OF",99,99,1,0.0,0.0,A,False,,,,False,FL,Currently Unavailable,34689,12103,12103027501,121030275012,28.2,-82.8,6072cecd-2817-41fe-9852-79bdfbf0ab88
False,2026-01-12T00:00:00.000Z,,1,,2024-06-12T00:00:00.000Z,False,,,,AE,False,,,,1.0,False,,11,1956-07-01T00:00:00.000Z,2021-10-04T00:00:00.000Z,38018.56,0.0,0.0,False,RatingEngine,True,250000,0,2024,False,39269.0,F,38018.56,205690.0,4,N,,,0.0,,,,,,,False,June South Florida Flooding,30000.0,0.0,125110,,"HALLANDALE BEACH, CITY OF",,,1,272925.0,,A,False,2.0,,,False,FL,Currently Unavailable,33009,12011,12011100203,120111002031,26.0,-80.1,dd26dbba-6e6e-4061-ad6b-0c3a72340756
False,2026-01-12T00:00:00.000Z,1.0,1,,1978-05-03T00:00:00.000Z,False,,,,,False,,,,1.0,False,,1,1492-10-12T00:00:00.000Z,1976-01-01T00:00:00.000Z,,,,False,,False,0,0,1978,False,,,0.0,,D,,,,0.0,,,,,,0.0,False,,,0.0,999999,,,,,1,,,,False,0.0,,,False,MD,Currently Unavailable,,,,,,,8241058f-3041-4059-b22f-0483c911be79
False,2026-01-12T00:00:00.000Z,2.0,1,,2004-09-18T00:00:00.000Z,False,1,,,AE,False,,,,2.0,False,,2,1910-06-01T00:00:00.000Z,1999-07-29T00:00:00.000Z,13094.61,0.0,0.0,False,1,False,27700,0,2004,False,18094.0,5,13094.61,7598385.0,4,N,,0,0.0,,0.0,,645.0,,0.0,False,Tropical Storm Ivan,30000.0,0.0,420073,,,,,1,9497982.0,,A,False,0.0,,,False,PA,Currently Unavailable,15215,42003,42003424000,420034240003,40.5,-79.9,8e72bf20-ee60-4f01-a169-46f63862de18
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,,,V13,False,4.0,,,2.0,False,,1,1962-01-01T00:00:00.000Z,2004-07-06T00:00:00.000Z,99900.0,29000.0,0.0,False,1,False,99900,29000,2005,True,108744.0,1,99900.0,132336.0,1,N,38204.0,1,29000.0,0.0,0.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225197,,,,,1,179448.0,0.0,A,False,,,,False,LA,Currently Unavailable,70358,22051,22051027902,220510279021,29.2,-90.1,609aa174-9c1e-41db-b839-0b497dac53fc
False,2026-01-12T00:00:00.000Z,,1,,1992-12-11T00:00:00.000Z,True,,,,X,False,4.0,,,2.0,False,10.0,2,1950-07-01T00:00:00.000Z,1991-05-02T00:00:00.000Z,1406.79,0.0,0.0,False,1,False,161000,12800,1992,False,2755.0,1,1406.79,146400.0,4,N,,1,0.0,,0.0,,569.0,,0.0,False,December Storm - Nor'easter,,0.0,255218,,,97,,1,0.0,,A,False,0.0,,,False,MA,Currently Unavailable,02657,25001,25001010100,250010101001,42.0,-70.2,cb22028d-e567-4d32-97da-23fe13e791c2
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,0.0,-3.5,AE,False,3.0,-4.5,-3.5,1.0,False,10.0,1,1974-08-01T00:00:00.000Z,1999-04-21T00:00:00.000Z,78653.5,21000.0,0.0,False,1,False,151100,41700,2005,True,79154.0,1,78653.5,168203.0,2,N,21501.0,1,21000.0,0.0,0.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225199,,,,,1,169000.0,0.0,A,False,2.0,,,False,LA,Currently Unavailable,70005,22051,22051022301,220510223012,30.0,-90.1,5f2c3271-9236-448a-a9ac-75741665be02
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,,,AE,False,,,,1.0,False,,1,1965-01-15T00:00:00.000Z,2005-07-09T00:00:00.000Z,,,,False,1,False,20000,10000,2005,True,,1,0.0,,4,U,,1,0.0,,0.0,,654.0,,0.0,False,Hurricane Katrina,,0.0,225203,,,20,20,1,,,A,False,0.0,,,False,LA,Currently Unavailable,70130,22071,22071007800,220710078001,29.9,-90.1,8e46f1d3-b6b7-4409-b53a-094acf6cec45
False,2026-01-12T00:00:00.000Z,,1,,2011-08-27T00:00:00.000Z,True,4,-2.0,41.0,A04,False,,39.0,39.0,2.0,False,50.0,1,1999-11-23T00:00:00.000Z,2003-11-20T00:00:00.000Z,8320.02,0.0,0.0,True,2,False,136500,0,2011,True,9320.0,F,8320.02,143775.0,2,N,,0,0.0,,0.0,,282.0,,0.0,False,Hurricane Irene,30000.0,0.0,340112,340112,"PEMBERTON, TOWNSHIP OF",,,1,169147.0,,A,False,2.0,A04,1.0,False,NJ,Currently Unavailable,08068,34005,34005702203,340057022032,40.0,-74.6,78062dab-e29a-467a-8604-4419669a4003
False,2026-01-12T00:00:00.000Z,,1,,1990-06-30T00:00:00.000Z,False,,,,A14,False,3.0,,,1.0,False,10.0,4,1970-07-01T00:00:00.000Z,1990-06-08T00:00:00.000Z,0.0,2311.0,0.0,False,1,False,6300,3800,1990,False,,1,0.0,,2,N,2812.0,1,2311.0,50000.0,2.0,,,,0.0,False,,20000.0,0.0,170533,,,,97,1,,0.0,A,False,1.0,,,False,IL,Currently Unavailable,61604,17143,17143004500,171430045002,40.7,-89.6,ab2dde95-b086-48d1-90f0-f6bed250f817
False,2026-01-12T00:00:00.000Z,,1,,1981-05-03T00:00:00.000Z,False,,,,C,False,3.0,,,1.0,False,10.0,1,1492-10-12T00:00:00.000Z,1980-08-07T00:00:00.000Z,4807.29,0.0,0.0,False,1,False,180000,30000,1981,False,5500.0,,4807.29,200000.0,1,N,,,0.0,,0.0,,49.0,,0.0,False,Flooding,,0.0,480296,,,97,,1,0.0,,R,False,0.0,,,False,TX,Currently Unavailable,77056,48201,48201431700,482014317002,29.8,-95.5,501e9973-4e0c-44a9-aea1-9737f56fdb55
False,2026-01-12T00:00:00.000Z,2.0,1,,2022-10-06T00:00:00.000Z,False,,0.0,11.0,AE,False,3.0,,,1.0,False,,16,1986-06-03T00:00:00.000Z,2010-06-03T00:00:00.000Z,0.0,0.0,0.0,True,RatingEngine,False,164000,95000,2022,False,0.0,2,0.0,715493.0,2,U,627.0,2,0.0,100000.0,,FL0222,,,,False,Hurricane Ian,,0.0,120067,120067,COLLIER COUNTY *,01,97,1,795867.0,0.0,A,False,0.0,AE,1.0,False,FL,Currently Unavailable,34108,12021,12021010208,120210102083,26.2,-81.8,8ddb0577-c6f0-421f-8696-a45df6eb12e3
False,2026-01-12T00:00:00.000Z,,1,,2005-09-23T00:00:00.000Z,False,,,,C,False,3.0,,,1.0,False,,1,1968-03-01T00:00:00.000Z,2004-07-02T00:00:00.000Z,,,,False,7,False,125000,50000,2005,False,,0,0.0,,4,N,,0,0.0,,0.0,,657.0,,0.0,False,Hurricane Rita,30000.0,0.0,485492,,,06,06,1,,,A,False,0.0,,,False,TX,Currently Unavailable,77627,48245,48245011001,482450110014,30.0,-94.0,246cdd30-7502-4e85-89cb-222c5a70ebc8
False,2026-01-12T00:00:00.000Z,,1,,1991-08-19T00:00:00.000Z,False,,,,AE,False,4.0,,,2.0,False,,11,1969-06-01T00:00:00.000Z,1991-09-29T00:00:00.000Z,2360.6,285.0,0.0,False,RatingEngine,False,76000,5000,1991,True,2861.0,2,2360.6,43500.0,1,N,785.0,2,285.0,5000.0,,,562.0,,0.0,False,Hurricane Bob,30000.0,0.0,255214,255214,"MATTAPOISETT, TOWN OF",,,1,0.0,0.0,A,False,1.0,AE,1.0,False,MA,Currently Unavailable,02739,25023,25023560100,250235601001,41.7,-70.8,7fae1408-6fe4-44fd-8dd4-a002dcb0c2d4
False,2026-01-12T00:00:00.000Z,1.0,12,,2007-04-15T00:00:00.000Z,False,,,,AE,False,,,,3.0,False,,3,1982-07-04T00:00:00.000Z,2002-02-17T00:00:00.000Z,836.67,0.0,0.0,False,1,False,958300,0,2007,False,,1,836.67,,2,H,,0,0.0,,0.0,,662.0,,0.0,False,April 2007 Nor'easter,30000.0,0.0,250177,,,,,12,,,A,False,1.0,,,False,MA,Currently Unavailable,02474,25017,25017356500,250173565003,42.4,-71.2,3f379170-9128-4488-882f-9518d9a99719
False,2026-01-12T00:00:00.000Z,0.0,1,5.0,1991-06-10T00:00:00.000Z,False,1,,,C,False,3.0,,,1.0,False,,1,1974-07-01T00:00:00.000Z,1987-05-28T00:00:00.000Z,2531.11,0.0,0.0,False,1,False,241700,26300,1991,True,3031.0,F,2531.11,71400.0,4,N,,F,0.0,,0.0,,560.0,,0.0,False,Flooding,30000.0,0.0,225199,225199,JEFFERSON PARISH*,20,,0,0.0,,A,False,0.0,AE,1.0,False,LA,Currently Unavailable,70121,22051,22051024400,220510244001,30.0,-90.2,f7d6ee45-1e63-4f20-aa0c-562107675499
False,2026-01-12T00:00:00.000Z,,1,,1987-06-11T00:00:00.000Z,False,,,,B,False,3.0,,,1.0,False,10.0,1,1976-07-01T00:00:00.000Z,1983-01-22T00:00:00.000Z,14866.34,7291.35,0.0,True,1,False,66600,44100,1987,False,15367.0,0,14866.34,63100.0,4,N,7792.0,0,7291.35,45000.0,0.0,,867.0,,0.0,False,Flooding,,0.0,485457,,,,,1,0.0,0.0,A,False,1.0,,,False,TX,Currently Unavailable,77707,48245,48245000304,482450003045,30.1,-94.2,67ba3168-ea55-4c47-a869-26af01f13b11
False,2026-01-12T00:00:00.000Z,,1,,1992-12-11T00:00:00.000Z,False,,,,A06,False,4.0,,,2.0,False,10.0,1,1920-07-01T00:00:00.000Z,1991-12-19T00:00:00.000Z,80075.91,15232.41,0.0,False,1,False,185000,20000,1992,False,82076.0,5,80075.91,223200.0,4,N,16233.0,2,15232.41,0.0,0.0,,947.0,,0.0,False,December Storm - Nor'easter,,0.0,090019,,,,,1,0.0,0.0,A,False,,,,False,CT,Currently Unavailable,06880,09001,09001050500,090010505003,41.1,-73.4,b73be848-263b-4d47-9548-33bb3b3c5776
False,2026-01-12T00:00:00.000Z,,1,,1985-09-27T00:00:00.000Z,False,,,,AE,False,4.0,,,2.0,False,10.0,1,1974-12-31T00:00:00.000Z,1984-09-13T00:00:00.000Z,2130.85,0.0,0.0,False,1,False,16100,0,1985,False,4000.0,0,2130.85,94000.0,0,N,,0,0.0,,0.0,,833.0,,0.0,False,Hurricane Gloria,,0.0,370044,,,,,0,0.0,,R,False,0.0,,,False,NC,Currently Unavailable,28512,37031,37031971101,370319711012,34.7,-76.7,d643ded5-ac2d-466f-8c33-0a24f3bd7bcb
False,2026-01-12T00:00:00.000Z,,1,5.0,2012-10-29T00:00:00.000Z,True,1,,,A07,False,3.0,,,1.0,False,10.0,1,1949-01-01T00:00:00.000Z,2011-08-26T00:00:00.000Z,9605.82,0.0,0.0,False,1,False,100000,10000,2012,False,10606.0,G,9605.82,88572.0,1,N,,G,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,345310,345310,"OCEAN CITY, CITY OF",20,,1,124749.0,,A,False,0.0,A07,1.0,False,NJ,Currently Unavailable,08226,34009,34009020102,340090201023,39.3,-74.6,9e92e426-070b-4e4a-a023-1e21af83aecb
False,2026-01-12T00:00:00.000Z,,1,,1980-05-16T00:00:00.000Z,False,,,,,False,3.0,,,1.0,False,10.0,1,1492-10-12T00:00:00.000Z,1979-09-25T00:00:00.000Z,5913.4,495.0,0.0,False,1,False,35000,10000,1980,False,6332.0,,5913.4,65000.0,4,N,825.0,,495.0,30000.0,0.0,,36.0,,0.0,False,Flooding,,0.0,220101,,,,,1,0.0,0.0,A,False,0.0,,,False,LA,Currently Unavailable,70605,22019,22019001901,220190019011,30.2,-93.2,518ff315-aa8a-4d73-9bed-b1c28aa1b67d
False,2026-01-12T00:00:00.000Z,2.0,1,,2010-09-09T00:00:00.000Z,True,,0.0,515.0,AE,False,,511.0,514.8,2.0,False,50.0,1,2003-01-10T00:00:00.000Z,2005-03-02T00:00:00.000Z,1037.3,0.0,0.0,True,1,False,62600,0,2010,False,2038.0,1,1037.3,134676.0,4,N,,,0.0,,0.0,,,,0.0,False,,30000.0,0.0,400199,,,,,1,143485.0,,A,False,2.0,,1.0,False,OK,Currently Unavailable,74955,40135,40135030302,401350303024,35.5,-94.8,3f2e27aa-2d48-49b5-85c8-4acff35ae40a
