agricultureStructureIndicator,baseFloodElevation,basementEnclosureCrawlspaceType,cancellationDateOfFloodPolicy,condominiumCoverageTypeCode,construction,crsClassCode,buildingDeductibleCode,contentsDeductibleCode,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,federalPolicyFee,ratedFloodZone,hfiaaSurcharge,houseOfWorshipIndicator,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,nonProfitIndicator,numberOfFloorsInInsuredBuilding,obstructionType,occupancyType,originalConstructionDate,originalNBDate,policyCost,policyCount,policyEffectiveDate,policyTerminationDate,policyTermIndicator,postFIRMConstructionIndicator,primaryResidenceIndicator,rateMethod,regularEmergencyProgramIndicator,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,totalInsurancePremiumOfThePolicy,cancellationVoidanceReasonCode,subsidizedRateType,iccPremium,reserveFundAssessment,communityProbationSurcharge,premiumPaymentIndicator,buildingReplacementCost,basicBuildingRate,additionalBuildingRate,basicContentsRate,AdditionalContentsRate,enclosureTypeCode,buildingDescriptionCode,insuranceToValueCode,postFirmVzoneIndicator,floodproofedIndicator,waitingPeriodType,rolloverTransferCode,endorsementEffectiveDate,propertyPurchaseDate,rentalPropertyIndicator,tenantIndicator,stateOwnedIndicator,disasterAssistanceCoverageRequiredCode,mandatoryPurchaseFlag,grandfatheringTypeCode,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,programTypeIndicator,mapPanelNumber,mapPanelSuffix,floodZoneCurrent,femaRegion,propertyState,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,,2.0,,N,False,7.0,2,2,True,,,47,VE,25,False,7.0,1.7,10.7,False,1,30.0,11,1980-01-01T00:00:00.000Z,2015-06-26T00:00:00.000Z,1416,1,2025-06-26T00:00:00.000Z,2026-06-26T00:00:00.000Z,1,False,True,RatingEngine,R,False,129000,25000,1139,,,24.0,205,,1,150672.0,,,,,F,1.0,,False,False,N,R,,2016-06-26T00:00:00.000Z,False,False,False,,False,1.0,220164,220164,ST. JOHN THE BAPTIST PARISH*,False,0300,D,VE,6.0,LA,Currently Unavailable,70090,22095,22095071100,220950711001,29.9,-90.6,bb166e74-6e9b-47fb-8fd9-1d43a19f33ed
False,9.0,,,N,False,9.0,5,5,False,,0.0,47,A05,25,False,3.0,8.2,9.3,False,1,,11,2008-01-01T00:00:00.000Z,2015-12-16T00:00:00.000Z,1918,1,2025-12-16T00:00:00.000Z,2026-12-16T00:00:00.000Z,1,True,True,RatingEngine,R,False,177000,10000,1564,,,34.0,282,,1,130000.0,,,,,,1.0,,False,False,N,N,,2015-12-30T00:00:00.000Z,False,False,False,,True,1.0,225205,225205,ST. TAMMANY PARISH*,False,0420,E,A05,6.0,LA,Currently Unavailable,70458,22103,22103040801,221030408012,30.3,-89.8,1138cbd5-c6c4-4924-a215-3b4e8d12983b
False,,,,N,False,7.0,A,,False,,,47,AH,25,False,,,,False,1,,11,1954-01-02T00:00:00.000Z,2015-04-21T00:00:00.000Z,1425,1,2025-06-02T00:00:00.000Z,2026-06-02T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,1147,,,26.0,206,,1,197000.0,,,,,,1.0,,False,False,N,N,,2015-06-02T00:00:00.000Z,False,False,False,,False,1.0,065043,065043,LOS ANGELES COUNTY*,False,1829,F,AH,9.0,CA,Currently Unavailable,90606,06037,06037502303,060375023032,34.0,-118.1,d1ae4224-e2a0-4945-bfb4-90ae61de2f2a
False,,2.0,,N,False,6.0,5,,False,,,47,AE,25,False,,,,False,2,,11,1930-07-01T00:00:00.000Z,2011-10-25T00:00:00.000Z,867,1,2025-10-25T00:00:00.000Z,2026-10-25T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,674,,,16.0,121,,2,250000.0,,,,,,1.0,,False,False,N,R,,2011-10-25T00:00:00.000Z,False,False,False,,False,1.0,535534,535534,SNOHOMISH COUNTY *,False,1377,F,AE,10.0,WA,Currently Unavailable,98272,53061,53061053801,530610538012,47.8,-122.0,6ad88cbf-7dda-43cf-b43b-2ff719161152
False,9.0,,,N,False,5.0,F,1,False,,2.0,47,AH,25,False,4.0,9.6,10.6,False,2,,11,2016-01-01T00:00:00.000Z,2018-03-13T00:00:00.000Z,767,1,2025-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,53000,589,,,20.0,106,,2,205000.0,,,,,,1.0,,False,False,N,N,,2018-03-12T00:00:00.000Z,False,False,False,,True,1.0,120635,120635,MIAMI-DADE COUNTY*,False,0429,L,AHB,4.0,FL,Currently Unavailable,33193,12086,12086016502,120860165021,25.7,-80.5,f922568e-6932-45a1-9392-dae251a05505
False,8.0,,,N,False,5.0,5,,False,,1.0,47,AH,250,False,,8.2,9.4,False,2,,18,1970-01-01T00:00:00.000Z,2016-07-15T00:00:00.000Z,1431,1,2025-08-23T00:00:00.000Z,2026-08-23T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,0,961,,,56.0,173,,2,3175948.0,,,,,,8.0,,False,False,N,N,,2016-07-15T00:00:00.000Z,False,False,False,,True,1.0,120635,120635,MIAMI-DADE COUNTY*,False,0452,L,AHB,4.0,FL,Currently Unavailable,33165,12086,12086008805,120860088052,25.7,-80.3,135e2661-27c7-4d32-93fd-464155bfecb7
False,11.0,,,N,False,9.0,2,,False,,1.0,47,AH,250,False,,11.6,12.1,False,2,,11,2016-06-01T00:00:00.000Z,2018-07-05T00:00:00.000Z,780,1,2025-07-05T00:00:00.000Z,2026-07-05T00:00:00.000Z,1,True,False,RatingEngine,R,False,250000,0,409,,,8.0,74,,2,588000.0,,,,,,1.0,,False,False,N,N,,2018-06-06T00:00:00.000Z,False,False,False,,False,1.0,120051,120051,"PARKLAND, CITY OF",False,0135,H,AHB,4.0,FL,Currently Unavailable,33076,12011,12011010503,120110105032,26.3,-80.3,0be388eb-92c5-4711-9c71-7bd081dcd8ec
False,,,,N,False,,1,,False,,,47,AO,250,False,,,,False,1,,12,1981-04-14T00:00:00.000Z,2004-07-03T00:00:00.000Z,638,1,2025-07-03T00:00:00.000Z,2026-07-03T00:00:00.000Z,1,False,False,RatingEngine,R,False,62000,0,289,,,5.0,52,,2,62000.0,,,,,,1.0,,False,False,N,N,,2004-07-03T00:00:00.000Z,False,False,False,,False,1.0,220175,220175,"PORT BARRE, TOWN OF",False,0350,D,AO,6.0,LA,Currently Unavailable,70577,22097,22097960300,220979603004,30.6,-92.0,29530f0a-56e2-4537-af0b-03e3565e6cf0
False,,,,N,False,,F,1,False,,,47,X,25,False,3.0,,,False,1,,11,2005-07-01T00:00:00.000Z,2010-06-12T00:00:00.000Z,1020,1,2025-06-12T00:00:00.000Z,2026-06-12T00:00:00.000Z,1,True,True,RatingEngine,R,False,200000,80000,803,,,52.0,145,,2,173905.0,,,,,,1.0,,False,False,N,R,,2013-06-12T00:00:00.000Z,False,False,False,,False,1.0,220221,220221,VERMILION PARISH*,False,0355,F,X,6.0,LA,Currently Unavailable,70510,22113,22113950903,221139509034,30.0,-92.1,7869b3e0-3d16-4a29-900a-6381a004e822
False,,,,N,False,5.0,5,5,False,,,47,AE,25,False,3.0,,,False,1,,11,1961-01-01T00:00:00.000Z,2018-02-16T00:00:00.000Z,1083,1,2025-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,1,False,True,RatingEngine,R,False,115000,30000,857,,,20.0,154,,2,100000.0,,,,,,1.0,,False,False,N,N,,2018-02-16T00:00:00.000Z,False,False,False,,True,1.0,225199,225199,JEFFERSON PARISH*,False,0115,F,AE,6.0,LA,Currently Unavailable,70003,22051,22051021300,220510213001,30.0,-90.2,de401cec-182c-43eb-a448-d1ac41249897
False,,,,N,False,8.0,5,,False,,,47,AE,250,False,,,,False,1,,12,1971-01-01T00:00:00.000Z,2019-02-20T00:00:00.000Z,879,1,2025-02-20T00:00:00.000Z,2026-02-20T00:00:00.000Z,1,False,False,RatingEngine,R,False,75000,0,493,,,10.0,89,,1,140000.0,,,,,,1.0,,False,False,N,N,,2006-01-01T00:00:00.000Z,True,False,False,,True,1.0,225203,225203,NEW ORLEANS/ORLEANS PARISH*,False,0119,F,AE,6.0,LA,Currently Unavailable,70126,22071,22071001720,220710017203,30.0,-90.0,dbd64bea-3c70-4699-a8ec-47644e58f607
False,,,,N,False,5.0,2,1,False,,,47,AE,25,False,3.0,,,False,1,,11,1970-05-05T00:00:00.000Z,2018-04-10T00:00:00.000Z,1070,1,2025-04-10T00:00:00.000Z,2026-04-10T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,846,,,75.0,152,,1,250000.0,,,,,,1.0,,False,False,N,N,,2016-05-05T00:00:00.000Z,False,False,False,,True,3.0,225199,225199,JEFFERSON PARISH*,False,0135,E,AE,6.0,LA,Currently Unavailable,70058,22051,22051027816,220510278162,29.9,-90.1,e508dd97-b253-4fbd-a4c9-70a20ca80870
False,171.0,,,N,False,10.0,F,,False,,3.0,47,X,25,False,,173.5,173.5,False,2,,11,2014-10-10T00:00:00.000Z,2015-09-04T00:00:00.000Z,725,1,2025-09-04T00:00:00.000Z,2026-09-04T00:00:00.000Z,1,True,True,RatingEngine,R,False,186000,0,553,,,25.0,100,,1,202000.0,,,,,,1.0,,False,False,N,N,,2015-09-11T00:00:00.000Z,False,False,False,,False,1.0,370243,370243,"RALEIGH, CITY OF",False,1732,J,AE,4.0,NC,Currently Unavailable,27610,37183,37183052810,371830528104,35.7,-78.5,6e39f897-d8fd-4466-aea4-38ac4dcb6f44
False,1.0,0.0,,N,False,5.0,2,2,True,4,10.0,47,AO,250,False,4.0,0.0,0.0,False,2,15.0,11,2008-08-11T00:00:00.000Z,2021-10-08T00:00:00.000Z,1030,1,2025-10-08T00:00:00.000Z,2026-10-08T00:00:00.000Z,1,True,False,RatingEngine,R,False,250000,34000,621,,,45.0,112,,1,450000.0,,,,,,1.0,,False,False,,N,,,False,False,False,0.0,False,1.0,345301,345301,"LONG BEACH, TOWNSHIP OF",False,0514,F,AOB,2.0,NJ,Currently Unavailable,08008,34029,34029738001,340297380012,39.6,-74.2,9a43a08a-0f74-4c8e-a540-f51e4804d8c2
False,8.0,,,N,False,,F,1,False,,0.0,47,AE,250,False,4.0,7.2,8.2,False,2,,12,1973-01-01T00:00:00.000Z,2015-08-22T00:00:00.000Z,2482,1,2025-08-22T00:00:00.000Z,2026-08-22T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,100000,1852,,,35.0,333,,1,300000.0,,,,,,1.0,,False,False,,N,,2015-08-22T00:00:00.000Z,False,False,False,,False,1.0,360497,360497,"NEW YORK, CITY OF",False,0381,F,AE,2.0,NY,Currently Unavailable,11692,36081,36081095400,360810954001,40.6,-73.8,ae04494a-fb94-414b-ab74-f1d11536a126
False,,,,N,False,6.0,F,1,False,,,47,X,250,False,3.0,,,False,1,,11,1974-12-30T00:00:00.000Z,2006-11-02T00:00:00.000Z,699,1,2025-11-02T00:00:00.000Z,2026-11-02T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,100000,341,,,7.0,61,,1,250000.0,,,,,,1.0,,False,False,,R,,2006-11-02T00:00:00.000Z,False,False,False,,False,1.0,120192,120192,PALM BEACH COUNTY *,False,0770,F,X,4.0,FL,Currently Unavailable,33437,12099,12099005922,120990059222,26.5,-80.1,5b09b966-72b4-4bbc-861f-22bc6b4c5747
False,,,,N,False,8.0,F,1,False,,,47,X,25,False,3.0,,,False,1,,11,2010-06-10T00:00:00.000Z,2016-07-20T00:00:00.000Z,896,1,2025-07-20T00:00:00.000Z,2026-07-20T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,698,,,15.0,126,,1,201864.0,,,,,,1.0,,False,False,,N,,2016-06-28T00:00:00.000Z,False,False,False,,False,1.0,480287,480287,HARRIS COUNTY*,False,0220,L,X,6.0,TX,Currently Unavailable,77377,48201,48201555503,482015555031,30.0,-95.6,d40c0f9a-3667-4ea3-a90d-ca833615856c
False,,1.0,,N,False,,2,1,False,,,47,X,25,False,2.0,,,False,1,,11,1957-01-01T00:00:00.000Z,2006-06-14T00:00:00.000Z,1197,1,2025-06-14T00:00:00.000Z,2026-06-14T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,953,,,20.0,172,,2,315500.0,,,,,,1.0,,False,False,N,N,,2006-06-14T00:00:00.000Z,False,False,False,,False,1.0,360467,360467,"HEMPSTEAD, TOWN OF",False,0212,G,X,2.0,NY,Currently Unavailable,11580,36059,36059410000,360594100001,40.7,-73.7,57ac7bd5-b532-4b35-b1e7-4d3dea4d6f55
False,,,,N,False,,F,1,False,,,47,X,25,False,4.0,,,False,2,,11,1988-08-16T00:00:00.000Z,2018-09-15T00:00:00.000Z,1083,1,2025-09-15T00:00:00.000Z,2026-09-15T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,94000,857,,,53.0,154,,1,175000.0,,,,,,1.0,,False,False,,N,,2015-08-16T00:00:00.000Z,False,False,False,,False,1.0,360057,360057,"VESTAL, TOWN OF",False,0010,E,X,2.0,NY,Currently Unavailable,13850,36007,36007014500,360070145001,42.1,-76.1,4c630ae1-b843-4bca-8724-ae974b9d5c23
False,,,,N,False,,F,1,False,,,47,X,25,False,4.0,,,False,3,,11,2009-06-01T00:00:00.000Z,2010-04-02T00:00:00.000Z,1084,1,2025-04-02T00:00:00.000Z,2026-04-02T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,858,,,38.0,154,,2,445000.0,,,,,,1.0,,False,False,N,N,,2012-04-02T00:00:00.000Z,False,False,False,,False,1.0,530065,530065,"OCEAN SHORES, CITY OF",False,0831,D,X,10.0,WA,Currently Unavailable,98569,53027,53027000201,530270002014,47.0,-124.2,07868850-5b93-45a9-bfed-d902ccbab824
False,,,,N,False,7.0,2,1,False,,,47,AE,25,False,3.0,,,False,1,,11,1970-01-01T00:00:00.000Z,2009-05-29T00:00:00.000Z,1256,1,2025-05-29T00:00:00.000Z,2026-05-29T00:00:00.000Z,1,False,True,RatingEngine,R,False,150000,60000,1003,,,30.0,181,,2,97000.0,,,,,,1.0,,False,False,N,N,,2009-05-29T00:00:00.000Z,False,False,False,,False,3.0,285260,285260,"PASCAGOULA, CITY OF",False,0006,C,AE,4.0,MS,Currently Unavailable,39567,28059,28059042202,280590422022,30.4,-88.5,17df766c-35bd-4f3a-9314-ec331ac5b194
False,,,,N,False,7.0,2,1,False,,,47,X,25,False,3.0,,,False,1,,11,1970-06-15T00:00:00.000Z,2005-12-09T00:00:00.000Z,1082,1,2025-12-09T00:00:00.000Z,2026-12-09T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,856,,,24.0,154,,1,75000.0,,,,,,1.0,,False,False,,N,,2005-12-09T00:00:00.000Z,False,False,False,,False,1.0,285260,285260,"PASCAGOULA, CITY OF",False,0432,G,X,4.0,MS,Currently Unavailable,39581,28059,28059042000,280590420003,30.4,-88.5,f0aee65a-945f-41d3-9c51-5ae2005be8fd
False,,0.0,,N,False,8.0,A,A,False,2,,47,AE,25,False,3.0,,,False,1,,11,1973-01-01T00:00:00.000Z,2017-05-24T00:00:00.000Z,2028,1,2025-05-24T00:00:00.000Z,2026-05-24T00:00:00.000Z,1,False,True,RatingEngine,R,False,196000,100000,1658,,,36.0,298,,1,146400.0,,,,,N,1.0,,False,False,,N,,2007-05-20T00:00:00.000Z,False,False,False,0.0,False,1.0,225203,225203,NEW ORLEANS/ORLEANS PARISH*,False,0226,F,AE,6.0,LA,Currently Unavailable,70118,22071,22071007605,220710076051,30.0,-90.1,3dab5320-6cd8-49a0-9e55-86e475cc5794
False,,0.0,,N,False,7.0,2,1,False,,,47,X,25,False,3.0,,,False,1,,11,1970-07-01T00:00:00.000Z,2017-05-19T00:00:00.000Z,1014,1,2025-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,200000,80000,798,,,45.0,144,,2,96000.0,,,,,,1.0,,False,False,,Z,,,False,False,False,0.0,False,1.0,225201,225201,"KENNER, CITY OF",False,0095,F,X,6.0,LA,Currently Unavailable,70065,22051,22051020519,220510205192,30.0,-90.3,b0d60331-a267-449e-b394-0fd2e6cb24cb
False,26.8,0.0,,N,False,7.0,5,5,False,,1.0,47,AE,25,False,3.0,27.3,27.8,False,1,,11,1985-08-01T00:00:00.000Z,2017-07-02T00:00:00.000Z,415,1,2025-07-02T00:00:00.000Z,2026-07-02T00:00:00.000Z,1,True,True,RatingEngine,R,False,249000,47000,291,,,6.0,52,,1,144000.0,,,,,N,1.0,,False,False,,N,,2000-05-01T00:00:00.000Z,False,False,False,0.0,False,2.0,220058,220058,EAST BATON ROUGE PARISH,False,0115,B,AE,6.0,LA,Currently Unavailable,70817,22033,22033004509,220330045091,30.4,-91.0,a0961d94-a412-4386-90ff-56aac4096dae
False,,0.0,,N,False,7.0,2,,True,,,47,X,25,False,3.0,,,False,1,10.0,11,1997-01-01T00:00:00.000Z,2024-04-24T00:00:00.000Z,688,1,2025-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,0,522,,,16.0,94,,1,0.0,,,,,,1.0,,False,False,,R,,,False,False,False,0.0,False,1.0,225201,225201,"KENNER, CITY OF",False,0180,F,X,6.0,LA,Currently Unavailable,70062,22051,22051021200,220510212002,30.0,-90.2,38c7b928-9d40-4759-b2d6-1e4131089bb9
False,,1.0,,N,False,,F,1,False,,,47,A,25,False,2.0,,,False,1,,11,2000-06-15T00:00:00.000Z,2015-01-13T00:00:00.000Z,1728,1,2025-01-13T00:00:00.000Z,2026-01-13T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,1403,,,75.0,253,,1,149078.0,,,,,N,1.0,,False,False,,N,,,False,False,False,0.0,False,3.0,540183,540183,ROANE COUNTY *,False,0000,A,A,3.0,WV,Currently Unavailable,25276,54087,54087962800,540879628002,38.8,-81.3,4c51350a-6dda-420d-ad54-60fad2b05a5c
False,,0.0,,N,False,7.0,F,1,False,,,47,X,25,False,3.0,,,False,1,,11,2001-01-02T00:00:00.000Z,2011-06-01T00:00:00.000Z,745,1,2025-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,570,,,12.0,103,,1,350000.0,,,,,,1.0,,False,False,S,R,2025-06-01T00:00:00.000Z,,False,False,False,0.0,False,1.0,220058,220058,EAST BATON ROUGE PARISH,False,0330,E,X,6.0,LA,Currently Unavailable,70810,22033,22033004026,220330040262,30.4,-91.1,3563438b-a387-413d-9ad9-3a7e677a315e
False,,0.0,,N,False,9.0,F,1,False,,,47,X,25,False,3.0,,,False,1,,11,2005-07-01T00:00:00.000Z,2016-04-01T00:00:00.000Z,932,1,2025-04-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,1,True,True,RatingEngine,R,False,150000,60000,729,,,34.0,131,,2,138000.0,,,,,,1.0,,False,False,N,R,,2006-07-01T00:00:00.000Z,False,False,False,,False,1.0,220206,220206,TANGIPAHOA PARISH*,False,0320,F,X,6.0,LA,Currently Unavailable,70466,22105,22105953902,221059539022,30.5,-90.5,a381f5ad-543d-4ebe-ad56-6339e5adc079
False,,1.0,,N,False,,2,1,False,,,47,X,25,False,2.0,,,False,2,,11,1958-01-01T00:00:00.000Z,2009-07-19T00:00:00.000Z,1198,1,2025-07-19T00:00:00.000Z,2026-07-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,954,,,34.0,172,,2,233000.0,,,,,,1.0,,False,False,N,N,,2009-07-19T00:00:00.000Z,False,False,False,,False,1.0,420070,420070,"SEWICKLEY, BOROUGH OF",False,0166,H,X,3.0,PA,Currently Unavailable,15143,42003,42003445500,420034455002,40.5,-80.2,936e8819-4061-415f-a804-32eea89b98fa
False,,,,N,False,,F,1,False,,,47,X,25,False,4.0,,,False,2,,11,2006-07-01T00:00:00.000Z,2010-06-16T00:00:00.000Z,472,1,2025-06-16T00:00:00.000Z,2026-06-16T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,339,,,6.0,61,,1,469000.0,,,,,,1.0,,False,False,N,N,,2010-06-16T00:00:00.000Z,False,False,False,,False,1.0,100029,100029,SUSSEX COUNTY*,False,0333,K,X,3.0,DE,Currently Unavailable,19958,10005,10005051010,100050510102,38.7,-75.2,849ec0d6-ec57-4112-acb8-b02bec228c0c
False,,0.0,,N,False,7.0,2,1,False,,,47,AE,25,False,3.0,,,False,1,,11,1940-07-01T00:00:00.000Z,2000-01-01T00:00:00.000Z,976,1,2025-10-25T00:00:00.000Z,2026-10-25T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,766,,,47.0,138,,1,231000.0,,,,,,1.0,,False,False,N,R,,2000-01-01T00:00:00.000Z,False,False,False,,False,3.0,060227,060227,"NEWPORT BEACH, CITY OF",False,0381,H,AE,9.0,CA,Currently Unavailable,92663,06059,06059063500,060590635002,33.6,-117.9,da78bd97-afc5-4a2e-8052-1f14c22f5a56
False,,,,N,False,6.0,F,1,False,,,47,X,250,False,3.0,,,False,1,,11,1975-01-01T00:00:00.000Z,1996-07-25T00:00:00.000Z,1308,1,2025-07-25T00:00:00.000Z,2026-07-25T00:00:00.000Z,1,True,False,RatingEngine,R,False,250000,100000,857,,,39.0,154,,2,250000.0,,,,,,1.0,,False,False,N,R,,1996-07-25T00:00:00.000Z,False,False,False,,False,1.0,345288,345288,"CAPE MAY, CITY OF",False,0283,F,X,2.0,NJ,Currently Unavailable,08204,34009,34009022000,340090220004,38.9,-74.9,9e999bb0-d932-48f3-ae5a-23d90a42644f
False,,2.0,,N,False,,2,1,True,,,47,A,25,False,7.0,,,False,1,50.0,11,1968-07-01T00:00:00.000Z,2016-08-05T00:00:00.000Z,1300,1,2025-08-05T00:00:00.000Z,2026-08-05T00:00:00.000Z,1,False,True,RatingEngine,R,False,121000,45000,1041,,,46.0,187,,2,170000.0,,,,,F,1.0,,False,False,N,N,,1974-07-01T00:00:00.000Z,False,False,False,,False,3.0,530032,530032,COWLITZ COUNTY *,False,0137,F,A,10.0,WA,Currently Unavailable,98632,53015,53015000801,530150008012,46.2,-122.9,f57b1cd8-e2fb-4b10-83e5-9c9be605465f
False,-5.0,,,N,False,5.0,2,2,False,,2.0,47,AE,25,False,4.0,,,False,2,,11,1965-06-01T00:00:00.000Z,2004-08-04T00:00:00.000Z,970,1,2025-08-04T00:00:00.000Z,2026-08-04T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,65000,761,,,52.0,137,,2,200000.0,,,,,,1.0,,False,False,N,R,,2004-08-04T00:00:00.000Z,False,False,False,,False,1.0,225199,225199,JEFFERSON PARISH*,False,0115,F,AE,6.0,LA,Currently Unavailable,70003,22051,22051020400,220510204001,30.0,-90.2,919094db-7ea9-422a-8584-725f9fd0db96
False,6.0,,,N,False,,F,1,True,,3.0,47,A07,25,False,3.0,4.5,9.3,False,1,10.0,11,1998-12-01T00:00:00.000Z,2014-07-29T00:00:00.000Z,1077,1,2025-07-29T00:00:00.000Z,2026-07-29T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,36000,852,,,16.0,153,,2,4000.0,,,,,N,1.0,,False,False,N,R,,2014-07-29T00:00:00.000Z,False,False,False,,False,1.0,240083,240083,WORCESTER COUNTY *,False,0025,A,A07,3.0,MD,Currently Unavailable,21813,24047,24047950800,240479508004,38.4,-75.1,b2a19edc-4716-4233-bf89-0ffce777a343
False,,,,N,False,,F,1,False,,,47,X,25,False,4.0,,,False,2,,11,2017-10-01T00:00:00.000Z,2018-05-18T00:00:00.000Z,813,1,2025-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,628,,,12.0,113,,2,275000.0,,,,,,1.0,,False,False,N,N,,2018-04-11T00:00:00.000Z,False,False,False,,True,1.0,450251,450251,"BLUFFTON, TOWN OF",False,0055,D,B,4.0,SC,Currently Unavailable,29910,45013,45013002105,450130021051,32.3,-80.9,049d0863-faa5-44fc-9283-6307bf0997ac
False,,4.0,,N,False,,F,1,False,,,47,AE,25,False,2.0,,,False,1,80.0,11,2005-01-01T00:00:00.000Z,2012-11-21T00:00:00.000Z,1261,1,2025-11-21T00:00:00.000Z,2026-11-21T00:00:00.000Z,1,True,True,RatingEngine,R,False,150000,60000,1008,,,75.0,181,,2,329000.0,,,,,,1.0,,False,False,N,N,,2012-11-21T00:00:00.000Z,False,False,False,,False,3.0,180409,180409,MIAMI COUNTY *,False,0070,B,AE,5.0,IN,Currently Unavailable,46970,18103,18103952600,181039526001,40.7,-86.0,29a0bf20-bf64-45f5-9be3-3810d104a70b
False,,0.0,,N,False,8.0,F,1,False,,,47,X,250,False,3.0,,,False,1,,11,2000-12-21T00:00:00.000Z,2003-09-06T00:00:00.000Z,751,1,2025-09-06T00:00:00.000Z,2026-09-06T00:00:00.000Z,1,True,False,RatingEngine,R,False,250000,100000,385,,,8.0,69,,1,250000.0,,,,,N,1.0,,False,False,,R,,,False,False,False,0.0,False,1.0,120267,120267,"LAKELAND, CITY OF",False,0294,G,X,4.0,FL,Currently Unavailable,33811,12105,12105012004,121050120042,28.0,-82.0,8fc4b6d0-ff57-44b6-a4c6-261bf56c244f
False,,0.0,,N,False,,F,1,False,,,47,X,25,False,3.0,,,False,1,,11,2003-09-01T00:00:00.000Z,2003-11-05T00:00:00.000Z,538,1,2025-11-05T00:00:00.000Z,2026-11-05T00:00:00.000Z,1,True,True,RatingEngine,R,False,134000,48000,395,,,7.0,71,,1,200000.0,,,,,N,1.0,,False,False,,R,,,False,False,False,0.0,False,1.0,120165,120165,"STUART, CITY OF",False,0132,H,X,4.0,FL,Currently Unavailable,34957,12085,12085000400,120850004001,27.2,-80.3,cd83fbf8-4405-4b89-a971-76d7ac5a45ab
False,,0.0,,N,False,6.0,F,1,False,,,47,X,25,False,4.0,,,False,2,,11,1995-01-14T00:00:00.000Z,2001-06-29T00:00:00.000Z,1084,1,2025-06-29T00:00:00.000Z,2026-06-29T00:00:00.000Z,1,True,True,RatingEngine,R,False,250000,100000,858,,,20.0,154,,1,200000.0,,,,,,1.0,,False,False,,R,,,False,False,False,0.0,False,1.0,125124,125124,LEE COUNTY*,False,0445,F,X,4.0,FL,Currently Unavailable,33912,12071,12071040117,120710401173,26.6,-81.8,aaa68e93-eb08-450a-bd65-c36b1befa018
False,,0.0,,N,False,8.0,A,A,False,,,47,AE,25,False,3.0,,,False,1,,11,1965-06-01T00:00:00.000Z,2019-09-26T00:00:00.000Z,1598,1,2025-09-26T00:00:00.000Z,2026-09-26T00:00:00.000Z,1,False,True,RatingEngine,R,False,193000,32000,1293,,,26.0,233,,2,192500.0,,,,,,1.0,,False,False,N,N,2025-09-26T00:00:00.000Z,2019-09-05T00:00:00.000Z,False,False,False,,True,1.0,480266,480266,GUADALUPE COUNTY *,False,0270,F,AE,6.0,TX,Currently Unavailable,78155,48187,48187210805,481872108052,29.6,-98.0,463be2a1-6fc7-47ca-9236-3cb61d80ac5c
False,28.0,0.0,,N,False,6.0,F,,False,,2.0,47,AH,250,False,,25.0,29.6,False,1,,18,1992-01-01T00:00:00.000Z,2019-09-21T00:00:00.000Z,1665,1,2025-09-21T00:00:00.000Z,2026-09-21T00:00:00.000Z,1,True,False,RatingEngine,R,True,500000,0,1159,,,40.0,209,,2,9886400.0,,,,,,8.0,,False,False,N,N,,2010-02-13T00:00:00.000Z,True,False,False,,False,1.0,125099,125099,"DAYTONA BEACH, CITY OF",False,0358,H,AH,4.0,FL,Currently Unavailable,32114,12127,12127082303,121270823032,29.2,-81.1,e8d075a2-1679-4331-99fa-e313340ed733
